Timestamp,AREA,PROCESO,% SOLIDOS,MALLA 65#,COMENTARIOS,USUARIO,Timestamp
2023-01-10 23:18:00,BM19,-,40.0,22,,Lorne Ortiz,2023-01-10 23:18:00
2023-01-11 00:41:00,A0,-,41.0,30,,Lorne Ortiz,2023-01-11 00:41:00
2023-01-11 01:39:00,A2,-,40.0,33,,Lorne Ortiz,2023-01-11 01:39:00
2023-01-11 04:01:00,A2,-,43.0,36,,Lorne Ortiz,2023-01-11 04:01:00
2023-01-11 07:53:00,A1,-,40.0,28,,Glenn Guajardo Lara,2023-01-11 07:53:00
2023-01-11 08:14:00,A0,-,43.0,32,,Glenn Guajardo Lara,2023-01-11 08:14:00
2023-01-11 08:39:00,A2,-,42.0,30,,Glenn Guajardo Lara,2023-01-11 08:39:00
2023-01-11 12:07:00,A2,-,42.0,28,,Glenn Guajardo Lara,2023-01-11 12:07:00
2023-01-11 12:14:00,A1,-,39.0,30,,Glenn Guajardo Lara,2023-01-11 12:14:00
2023-01-11 12:15:00,A2,-,40.0,26,,Glenn Guajardo Lara,2023-01-11 12:15:00
2023-01-11 12:37:00,A0,-,41.0,35,,Glenn Guajardo Lara,2023-01-11 12:37:00
2023-01-11 13:05:00,A2,-,42.0,31,,Glenn Guajardo Lara,2023-01-11 13:05:00
2023-01-11 14:09:00,A1,-,38.0,35,,Glenn Guajardo Lara,2023-01-11 14:09:00
2023-01-11 14:55:00,A2,-,43.0,28,,Glenn Guajardo Lara,2023-01-11 14:55:00
2023-01-11 16:50:00,A0,-,37.0,29,,Glenn Guajardo Lara,2023-01-11 16:50:00
2023-01-11 17:36:00,A2,-,42.0,29,,Glenn Guajardo Lara,2023-01-11 17:36:00
2023-01-11 20:33:00,A0,-,38.0,31,,Glenn Guajardo Lara,2023-01-11 20:33:00
2023-01-11 20:34:00,A2,-,46.0,35,"Cy 16 a clasificando mal, se soluciono",Glenn Guajardo Lara,2023-01-11 20:34:00
2023-01-11 21:06:00,A1,-,36.0,31,,Glenn Guajardo Lara,2023-01-11 21:06:00
2023-01-11 21:49:00,A0,-,36.0,28,,Glenn Guajardo Lara,2023-01-11 21:49:00
2023-01-12 00:10:00,A0,-,38.0,33,,Glenn Guajardo Lara,2023-01-12 00:10:00
2023-01-12 01:47:00,A0,-,37.0,28,,Glenn Guajardo Lara,2023-01-12 01:47:00
2023-01-12 04:20:00,A0,-,38.0,31,,Glenn Guajardo Lara,2023-01-12 04:20:00
2023-01-12 04:21:00,A2,-,42.0,32,,Glenn Guajardo Lara,2023-01-12 04:21:00
2023-01-12 06:04:00,A0,-,38.0,30,,Glenn Guajardo Lara,2023-01-12 06:04:00
2023-01-12 06:36:00,A1,-,37.0,31,,Glenn Guajardo Lara,2023-01-12 06:36:00
2023-01-12 08:23:00,A2,-,48.0,34,,Glenn Guajardo Lara,2023-01-12 08:23:00
2023-01-12 08:24:00,A1,-,37.0,29,,Glenn Guajardo Lara,2023-01-12 08:24:00
2023-01-12 09:48:00,A0,-,40.0,35,,Glenn Guajardo Lara,2023-01-12 09:48:00
2023-01-12 09:56:00,A1,-,36.0,33,,Glenn Guajardo Lara,2023-01-12 09:56:00
2023-01-12 11:43:00,A2,-,39.0,30,,Glenn Guajardo Lara,2023-01-12 11:43:00
2023-01-12 14:55:00,A1,-,36.0,33,,Glenn Guajardo Lara,2023-01-12 14:55:00
2023-01-12 16:05:00,A1,-,37.0,35,,Glenn Guajardo Lara,2023-01-12 16:05:00
2023-01-12 16:12:00,A0,-,39.0,34,,Glenn Guajardo Lara,2023-01-12 16:12:00
2023-01-12 20:09:00,A2,-,46.0,33,,Glenn Guajardo Lara,2023-01-12 20:09:00
2023-01-12 20:13:00,A1,-,37.0,32,,Glenn Guajardo Lara,2023-01-12 20:13:00
2023-01-12 20:21:00,A0,-,36.0,33,,Glenn Guajardo Lara,2023-01-12 20:21:00
2023-01-12 21:52:00,A2,-,41.0,35,,Glenn Guajardo Lara,2023-01-12 21:52:00
2023-01-12 23:48:00,A2,-,41.0,32,,Glenn Guajardo Lara,2023-01-12 23:48:00
2023-01-13 02:20:00,A0,-,38.0,28,,Glenn Guajardo Lara,2023-01-13 02:20:00
2023-01-13 03:58:00,A2,-,41.0,32,,Glenn Guajardo Lara,2023-01-13 03:58:00
2023-01-13 04:15:00,A1,-,41.0,33,,Glenn Guajardo Lara,2023-01-13 04:15:00
2023-01-13 04:16:00,A0,-,36.0,26,,Glenn Guajardo Lara,2023-01-13 04:16:00
2023-01-13 06:07:00,A2,-,40.0,32,,Glenn Guajardo Lara,2023-01-13 06:07:00
2023-01-13 06:10:00,A1,-,37.0,31,,Glenn Guajardo Lara,2023-01-13 06:10:00
2023-01-13 07:44:00,A2,-,42.0,33,,Glenn Guajardo Lara,2023-01-13 07:44:00
2023-01-13 08:11:00,A1,-,36.0,31,,Glenn Guajardo Lara,2023-01-13 08:11:00
2023-01-13 08:14:00,A0,-,39.0,32,,Glenn Guajardo Lara,2023-01-13 08:14:00
2023-01-13 10:04:00,A1,-,35.0,31,,Glenn Guajardo Lara,2023-01-13 10:04:00
2023-01-13 10:28:00,A2,-,37.0,22,,Glenn Guajardo Lara,2023-01-13 10:28:00
2023-01-13 11:44:00,A0,-,35.0,25,,Glenn Guajardo Lara,2023-01-13 11:44:00
2023-01-13 14:12:00,A1,-,37.0,35,,Glenn Guajardo Lara,2023-01-13 14:12:00
2023-01-13 14:36:00,A2,-,39.0,25,,Glenn Guajardo Lara,2023-01-13 14:36:00
2023-01-13 15:53:00,A0,-,37.0,33,,Glenn Guajardo Lara,2023-01-13 15:53:00
2023-01-13 16:13:00,A1,-,39.0,36,,Glenn Guajardo Lara,2023-01-13 16:13:00
2023-01-13 17:42:00,A1,-,37.0,35,,Glenn Guajardo Lara,2023-01-13 17:42:00
2023-01-13 19:57:00,A2,-,42.0,32,,Glenn Guajardo Lara,2023-01-13 19:57:00
2023-01-14 07:30:00,A0,-,40.0,36,,Glenn Guajardo Lara,2023-01-14 07:30:00
2023-01-14 07:47:00,A1,-,36.0,33,,Glenn Guajardo Lara,2023-01-14 07:47:00
2023-01-14 08:17:00,A2,-,42.0,28,,Glenn Guajardo Lara,2023-01-14 08:17:00
2023-01-14 09:16:00,A0,-,36.0,32,,Glenn Guajardo Lara,2023-01-14 09:16:00
2023-01-14 09:22:00,A1,-,36.0,33,,Glenn Guajardo Lara,2023-01-14 09:22:00
2023-01-14 10:23:00,A2,-,41.0,23,,Glenn Guajardo Lara,2023-01-14 10:23:00
2023-01-14 11:56:00,A2,-,40.0,27,,Glenn Guajardo Lara,2023-01-14 11:56:00
2023-01-14 12:52:00,A1,-,38.0,31,,Glenn Guajardo Lara,2023-01-14 12:52:00
2023-01-14 14:44:00,A1,-,36.0,33,,Glenn Guajardo Lara,2023-01-14 14:44:00
2023-01-14 15:11:00,A0,-,35.0,32,,Glenn Guajardo Lara,2023-01-14 15:11:00
2023-01-14 16:25:00,A0,-,40.0,34,,Glenn Guajardo Lara,2023-01-14 16:25:00
2023-01-14 17:34:00,A1,-,39.0,34,,Glenn Guajardo Lara,2023-01-14 17:34:00
2023-01-14 18:22:00,A0,-,38.0,33,,Glenn Guajardo Lara,2023-01-14 18:22:00
2023-01-14 20:30:00,A0,-,38.0,30,,Glenn Guajardo Lara,2023-01-14 20:30:00
2023-01-14 22:37:00,A2,-,42.0,32,,Glenn Guajardo Lara,2023-01-14 22:37:00
2023-01-14 23:46:00,A0,-,36.0,29,,Glenn Guajardo Lara,2023-01-14 23:46:00
2023-01-15 00:07:00,A1,-,36.0,32,,Glenn Guajardo Lara,2023-01-15 00:07:00
2023-01-15 05:54:00,A0,-,39.0,30,,Glenn Guajardo Lara,2023-01-15 05:54:00
2023-01-15 05:55:00,A2,-,41.0,30,,Glenn Guajardo Lara,2023-01-15 05:55:00
2023-01-15 05:58:00,A0,-,39.0,30,,Glenn Guajardo Lara,2023-01-15 05:58:00
2023-01-15 07:56:00,A1,-,37.0,35,,Glenn Guajardo Lara,2023-01-15 07:56:00
2023-01-15 09:07:00,A0,-,40.0,34,,Glenn Guajardo Lara,2023-01-15 09:07:00
2023-01-15 09:10:00,A1,-,36.0,29,,Glenn Guajardo Lara,2023-01-15 09:10:00
2023-01-15 09:35:00,A2,-,41.0,23,,Glenn Guajardo Lara,2023-01-15 09:35:00
2023-01-15 10:39:00,A1,-,40.0,36,,Glenn Guajardo Lara,2023-01-15 10:39:00
2023-01-15 11:03:00,A2,-,48.0,34,,Glenn Guajardo Lara,2023-01-15 11:03:00
2023-01-15 11:35:00,A2,-,42.0,33,,Glenn Guajardo Lara,2023-01-15 11:35:00
2023-01-15 12:30:00,A0,-,40.0,33,,Glenn Guajardo Lara,2023-01-15 12:30:00
2023-01-15 12:40:00,A2,-,41.0,27,,Glenn Guajardo Lara,2023-01-15 12:40:00
2023-01-15 13:14:00,A2,-,42.0,33,,Glenn Guajardo Lara,2023-01-15 13:14:00
2023-01-15 14:01:00,A1,-,37.0,29,,Glenn Guajardo Lara,2023-01-15 14:01:00
2023-01-15 15:33:00,A2,-,49.0,34,,Glenn Guajardo Lara,2023-01-15 15:33:00
2023-01-15 15:53:00,A0,-,30.0,24,,Glenn Guajardo Lara,2023-01-15 15:53:00
2023-01-15 17:54:00,A2,-,45.0,28,,Glenn Guajardo Lara,2023-01-15 17:54:00
2023-01-15 18:33:00,A1,-,35.0,31,,Glenn Guajardo Lara,2023-01-15 18:33:00
2023-01-15 21:24:00,A1,-,32.0,26,,Glenn Guajardo Lara,2023-01-15 21:24:00
2023-01-15 22:17:00,A1,-,38.0,33,,Glenn Guajardo Lara,2023-01-15 22:17:00
2023-01-16 02:19:00,A1,-,39.0,34,,Glenn Guajardo Lara,2023-01-16 02:19:00
2023-01-16 06:24:00,A1,-,38.0,31,,Glenn Guajardo Lara,2023-01-16 06:24:00
2023-01-16 06:25:00,A2,-,42.0,32,,Glenn Guajardo Lara,2023-01-16 06:25:00
2023-01-16 07:55:00,A2,-,41.0,31,,Glenn Guajardo Lara,2023-01-16 07:55:00
2023-01-16 08:01:00,A1,-,35.0,24,,Glenn Guajardo Lara,2023-01-16 08:01:00
2023-01-16 09:25:00,A0,-,42.0,31,,Glenn Guajardo Lara,2023-01-16 09:25:00
2023-01-16 09:26:00,A1,-,35.0,27,,Glenn Guajardo Lara,2023-01-16 09:26:00
2023-01-16 11:05:00,A0,-,38.0,26,,Glenn Guajardo Lara,2023-01-16 11:05:00
2023-01-16 12:07:00,A1,-,38.0,31,,Glenn Guajardo Lara,2023-01-16 12:07:00
2023-01-16 13:04:00,A1,-,38.0,32,,Glenn Guajardo Lara,2023-01-16 13:04:00
2023-01-16 13:18:00,A0,-,40.0,34,,Glenn Guajardo Lara,2023-01-16 13:18:00
2023-01-16 13:44:00,A2,-,40.0,27,,Glenn Guajardo Lara,2023-01-16 13:44:00
2023-01-16 14:37:00,A1,-,35.0,27,,Glenn Guajardo Lara,2023-01-16 14:37:00
2023-01-16 16:50:00,A2,-,45.0,26,,Glenn Guajardo Lara,2023-01-16 16:50:00
2023-01-16 17:30:00,A0,-,43.0,28,,Glenn Guajardo Lara,2023-01-16 17:30:00
2023-01-16 18:10:00,A2,-,48.0,29,,Glenn Guajardo Lara,2023-01-16 18:10:00
2023-01-16 18:32:00,A1,-,37.0,32,,Glenn Guajardo Lara,2023-01-16 18:32:00
2023-01-16 20:23:00,A2,-,43.0,33,,Glenn Guajardo Lara,2023-01-16 20:23:00
2023-01-17 01:28:00,A0,-,36.0,25,,Glenn Guajardo Lara,2023-01-17 01:28:00
2023-01-17 01:29:00,A2,-,43.0,32,,Glenn Guajardo Lara,2023-01-17 01:29:00
2023-01-17 02:05:00,A2,-,40.0,27,,Glenn Guajardo Lara,2023-01-17 02:05:00
2023-01-17 02:06:00,A0,-,40.0,29,,Glenn Guajardo Lara,2023-01-17 02:06:00
2023-01-17 02:19:00,A1,-,38.0,35,,Glenn Guajardo Lara,2023-01-17 02:19:00
2023-01-17 08:14:00,A2,-,38.0,27,,Glenn Guajardo Lara,2023-01-17 08:14:00
2023-01-17 09:00:00,A0,-,39.0,30,,Glenn Guajardo Lara,2023-01-17 09:00:00
2023-01-17 09:51:00,A2,-,48.0,28,,Glenn Guajardo Lara,2023-01-17 09:51:00
2023-01-17 10:17:00,A2,-,39.0,19,,Glenn Guajardo Lara,2023-01-17 10:17:00
2023-01-17 11:12:00,A0,-,39.0,35,,Glenn Guajardo Lara,2023-01-17 11:12:00
2023-01-17 11:31:00,A1,-,36.0,29,,Glenn Guajardo Lara,2023-01-17 11:31:00
2023-01-17 12:00:00,A2,-,44.0,30,,Glenn Guajardo Lara,2023-01-17 12:00:00
2023-01-17 13:00:00,A1,-,37.0,29,,Glenn Guajardo Lara,2023-01-17 13:00:00
2023-01-17 13:51:00,A2,-,38.0,27,,Glenn Guajardo Lara,2023-01-17 13:51:00
2023-01-17 14:49:00,A0,-,39.0,29,,Glenn Guajardo Lara,2023-01-17 14:49:00
2023-01-17 15:09:00,A0,-,40.0,31,,Glenn Guajardo Lara,2023-01-17 15:09:00
2023-01-17 18:24:00,A1,-,38.0,31,,Glenn Guajardo Lara,2023-01-17 18:24:00
2023-01-17 19:57:00,A2,-,41.0,32,,Glenn Guajardo Lara,2023-01-17 19:57:00
2023-01-17 21:03:00,A0,-,40.0,32,,Glenn Guajardo Lara,2023-01-17 21:03:00
2023-01-18 00:07:00,A0,-,39.0,31,,Glenn Guajardo Lara,2023-01-18 00:07:00
2023-01-18 00:08:00,A1,-,37.0,33,,Glenn Guajardo Lara,2023-01-18 00:08:00
2023-01-18 01:37:00,A2,-,39.0,29,,Glenn Guajardo Lara,2023-01-18 01:37:00
2023-01-18 02:11:00,A1,-,38.0,35,,Glenn Guajardo Lara,2023-01-18 02:11:00
2023-01-18 03:55:00,A0,-,41.0,35,,Glenn Guajardo Lara,2023-01-18 03:55:00
2023-01-18 08:42:00,A0,-,37.0,21,,Lorne Ortiz,2023-01-18 08:42:00
2023-01-18 08:43:00,A2,-,41.0,30,,Lorne Ortiz,2023-01-18 08:43:00
2023-01-18 10:41:00,A1,-,42.0,33,,Lorne Ortiz,2023-01-18 10:41:00
2023-01-18 11:04:00,A2,-,42.0,28,,Lorne Ortiz,2023-01-18 11:04:00
2023-01-18 11:41:00,A0,-,36.0,18,,Lorne Ortiz,2023-01-18 11:41:00
2023-01-18 13:03:00,A2,-,41.0,31,,Lorne Ortiz,2023-01-18 13:03:00
2023-01-18 14:01:00,A2,-,40.0,30,,Lorne Ortiz,2023-01-18 14:01:00
2023-01-18 15:40:00,A0,-,33.0,17,,Lorne Ortiz,2023-01-18 15:40:00
2023-01-18 15:59:00,A1,-,40.0,31,,Lorne Ortiz,2023-01-18 15:59:00
2023-01-18 16:09:00,A2,-,42.0,32,,Lorne Ortiz,2023-01-18 16:09:00
2023-01-18 17:07:00,A2,-,42.0,34,,Lorne Ortiz,2023-01-18 17:07:00
2023-01-18 20:20:00,A2,-,38.0,26,,José Ledesma Espinoza,2023-01-18 20:20:00
2023-01-18 20:22:00,A1,-,43.0,35,,José Ledesma Espinoza,2023-01-18 20:22:00
2023-01-18 21:00:00,A0,-,37.0,26,,José Ledesma Espinoza,2023-01-18 21:00:00
2023-01-18 21:37:00,A2,-,43.0,30,,José Ledesma Espinoza,2023-01-18 21:37:00
2023-01-18 22:05:00,A1,-,40.0,31,,José Ledesma Espinoza,2023-01-18 22:05:00
2023-01-18 23:18:00,A0,-,35.0,24,,José Ledesma Espinoza,2023-01-18 23:18:00
2023-01-18 23:25:00,A1,-,40.0,31,,José Ledesma Espinoza,2023-01-18 23:25:00
2023-01-19 00:05:00,A2,-,44.0,32,,José Ledesma Espinoza,2023-01-19 00:05:00
2023-01-19 00:40:00,A0,-,35.0,25,,José Ledesma Espinoza,2023-01-19 00:40:00
2023-01-19 01:30:00,A2,-,37.0,25,,José Ledesma Espinoza,2023-01-19 01:30:00
2023-01-19 02:19:00,A1,-,40.0,34,,José Ledesma Espinoza,2023-01-19 02:19:00
2023-01-19 02:23:00,A0,-,39.0,24,,José Ledesma Espinoza,2023-01-19 02:23:00
2023-01-19 04:08:00,A2,-,41.0,29,,José Ledesma Espinoza,2023-01-19 04:08:00
2023-01-19 04:11:00,A1,-,40.0,30,,José Ledesma Espinoza,2023-01-19 04:11:00
2023-01-19 05:55:00,A1,-,41.0,31,,José Ledesma Espinoza,2023-01-19 05:55:00
2023-01-19 08:13:00,A0,-,37.0,27,,Lorne Ortiz,2023-01-19 08:13:00
2023-01-19 09:05:00,A1,-,42.0,32,,Lorne Ortiz,2023-01-19 09:05:00
2023-01-19 10:31:00,A0,-,32.0,15,,Lorne Ortiz,2023-01-19 10:31:00
2023-01-19 11:26:00,A0,-,31.0,23,,Lorne Ortiz,2023-01-19 11:26:00
2023-01-19 11:48:00,A1,-,41.0,30,,Lorne Ortiz,2023-01-19 11:48:00
2023-01-19 13:03:00,A2,-,33.0,23,,Lorne Ortiz,2023-01-19 13:03:00
2023-01-19 13:30:00,A1,-,38.0,29,,Lorne Ortiz,2023-01-19 13:30:00
2023-01-19 16:29:00,A1,-,39.0,30,,Lorne Ortiz,2023-01-19 16:29:00
2023-01-19 16:47:00,A2,-,39.0,34,,Lorne Ortiz,2023-01-19 16:47:00
2023-01-19 19:37:00,A0,-,35.0,20,,José Ledesma Espinoza,2023-01-19 19:37:00
2023-01-19 20:21:00,A1,-,40.0,36,,José Ledesma Espinoza,2023-01-19 20:21:00
2023-01-19 21:56:00,A1,-,39.0,37,,José Ledesma Espinoza,2023-01-19 21:56:00
2023-01-19 21:59:00,A0,-,38.0,25,,José Ledesma Espinoza,2023-01-19 21:59:00
2023-01-19 22:29:00,A2,-,48.0,34,,José Ledesma Espinoza,2023-01-19 22:29:00
2023-01-19 23:27:00,A2,-,38.0,25,,José Ledesma Espinoza,2023-01-19 23:27:00
2023-01-20 00:00:00,A1,-,41.0,36,,José Ledesma Espinoza,2023-01-20 00:00:00
2023-01-20 00:34:00,A0,-,39.0,30,,José Ledesma Espinoza,2023-01-20 00:34:00
2023-01-20 01:44:00,A2,-,44.0,31,,José Ledesma Espinoza,2023-01-20 01:44:00
2023-01-20 02:40:00,A1,-,39.0,38,,José Ledesma Espinoza,2023-01-20 02:40:00
2023-01-20 04:46:00,A0,-,39.0,27,,José Ledesma Espinoza,2023-01-20 04:46:00
2023-01-20 04:50:00,A1,-,38.0,35,,José Ledesma Espinoza,2023-01-20 04:50:00
2023-01-20 07:26:00,A0,-,39.0,21,,Lorne Ortiz,2023-01-20 07:26:00
2023-01-20 07:33:00,A2,-,34.0,22,,Lorne Ortiz,2023-01-20 07:33:00
2023-01-20 08:42:00,A1,-,38.0,31,,Lorne Ortiz,2023-01-20 08:42:00
2023-01-20 08:51:00,A2,-,43.0,34,,Lorne Ortiz,2023-01-20 08:51:00
2023-01-20 10:05:00,A2,-,43.0,31,,Lorne Ortiz,2023-01-20 10:05:00
2023-01-20 11:08:00,A2,-,41.0,30,,Lorne Ortiz,2023-01-20 11:08:00
2023-01-20 12:24:00,A1,-,37.0,31,,Lorne Ortiz,2023-01-20 12:24:00
2023-01-20 14:14:00,A0,-,35.0,26,,Lorne Ortiz,2023-01-20 14:14:00
2023-01-20 19:37:00,A0,-,33.0,28,,José Ledesma Espinoza,2023-01-20 19:37:00
2023-01-20 19:53:00,A2,-,40.0,26,,José Ledesma Espinoza,2023-01-20 19:53:00
2023-01-20 20:16:00,A1,-,40.0,33,,José Ledesma Espinoza,2023-01-20 20:16:00
2023-01-20 22:04:00,A1,-,40.0,34,,José Ledesma Espinoza,2023-01-20 22:04:00
2023-01-20 22:21:00,A2,-,45.0,33,,José Ledesma Espinoza,2023-01-20 22:21:00
2023-01-20 22:22:00,A0,-,39.0,34,21:00 hrs.,José Ledesma Espinoza,2023-01-20 22:22:00
2023-01-20 22:46:00,A0,-,42.0,28,,José Ledesma Espinoza,2023-01-20 22:46:00
2023-01-20 23:39:00,A1,-,40.0,38,,José Ledesma Espinoza,2023-01-20 23:39:00
2023-01-21 00:05:00,A2,-,43.0,30,,José Ledesma Espinoza,2023-01-21 00:05:00
2023-01-21 00:47:00,A1,-,40.0,32,,José Ledesma Espinoza,2023-01-21 00:47:00
2023-01-21 01:42:00,A0,-,43.0,30,,José Ledesma Espinoza,2023-01-21 01:42:00
2023-01-21 01:51:00,A2,-,41.0,28,,José Ledesma Espinoza,2023-01-21 01:51:00
2023-01-21 02:56:00,A1,-,39.0,37,,José Ledesma Espinoza,2023-01-21 02:56:00
2023-01-21 05:18:00,A2,-,37.0,25,,José Ledesma Espinoza,2023-01-21 05:18:00
2023-01-21 05:33:00,A0,-,41.0,26,,José Ledesma Espinoza,2023-01-21 05:33:00
2023-01-21 06:02:00,A1,-,38.0,31,,José Ledesma Espinoza,2023-01-21 06:02:00
2023-01-21 06:15:00,A2,-,42.0,30,,José Ledesma Espinoza,2023-01-21 06:15:00
2023-01-21 07:38:00,A2,-,35.0,30,,Lorne Ortiz,2023-01-21 07:38:00
2023-01-21 07:44:00,A0,-,39.0,15,,Lorne Ortiz,2023-01-21 07:44:00
2023-01-21 10:55:00,A0,-,40.0,25,,Lorne Ortiz,2023-01-21 10:55:00
2023-01-21 10:59:00,A1,-,36.0,28,,Lorne Ortiz,2023-01-21 10:59:00
2023-01-21 12:20:00,A2,-,36.0,28,,Lorne Ortiz,2023-01-21 12:20:00
2023-01-21 14:03:00,A0,-,40.0,24,,Lorne Ortiz,2023-01-21 14:03:00
2023-01-21 14:06:00,A2,-,41.0,32,,Lorne Ortiz,2023-01-21 14:06:00
2023-01-21 16:16:00,A1,-,39.0,31,,Lorne Ortiz,2023-01-21 16:16:00
2023-01-21 17:26:00,A2,-,34.0,28,,Lorne Ortiz,2023-01-21 17:26:00
2023-01-21 19:59:00,A1,-,36.0,31,,José Ledesma Espinoza,2023-01-21 19:59:00
2023-01-21 20:05:00,A2,-,34.0,22,,José Ledesma Espinoza,2023-01-21 20:05:00
2023-01-21 21:34:00,A2,-,42.0,30,,José Ledesma Espinoza,2023-01-21 21:34:00
2023-01-21 22:03:00,A1,-,36.0,29,,José Ledesma Espinoza,2023-01-21 22:03:00
2023-01-21 23:50:00,A2,-,45.0,33,,José Ledesma Espinoza,2023-01-21 23:50:00
2023-01-22 00:23:00,A1,-,35.0,24,,José Ledesma Espinoza,2023-01-22 00:23:00
2023-01-22 01:49:00,A2,-,37.0,23,,José Ledesma Espinoza,2023-01-22 01:49:00
2023-01-22 01:56:00,A0,-,39.0,22,,José Ledesma Espinoza,2023-01-22 01:56:00
2023-01-22 02:25:00,A1,-,38.0,32,,José Ledesma Espinoza,2023-01-22 02:25:00
2023-01-22 04:20:00,A2,-,35.0,24,,José Ledesma Espinoza,2023-01-22 04:20:00
2023-01-22 04:21:00,A1,-,37.0,30,,José Ledesma Espinoza,2023-01-22 04:21:00
2023-01-22 05:27:00,A0,-,44.0,28,,José Ledesma Espinoza,2023-01-22 05:27:00
2023-01-22 05:47:00,A2,-,36.0,24,,José Ledesma Espinoza,2023-01-22 05:47:00
2023-01-22 10:07:00,A0,-,40.0,29,,Lorne Ortiz,2023-01-22 10:07:00
2023-01-22 10:08:00,A0,-,36.0,20,,Lorne Ortiz,2023-01-22 10:08:00
2023-01-22 10:19:00,A1,-,38.0,30,,Lorne Ortiz,2023-01-22 10:19:00
2023-01-22 10:56:00,A2,-,42.0,30,,Lorne Ortiz,2023-01-22 10:56:00
2023-01-22 12:44:00,A0,-,36.0,17,,Lorne Ortiz,2023-01-22 12:44:00
2023-01-22 13:59:00,A2,-,46.0,38,,Lorne Ortiz,2023-01-22 13:59:00
2023-01-22 16:17:00,A1,-,39.0,32,,Lorne Ortiz,2023-01-22 16:17:00
2023-01-22 17:01:00,A2,-,40.0,33,,Lorne Ortiz,2023-01-22 17:01:00
2023-01-22 20:09:00,A2,-,36.0,24,,José Ledesma Espinoza,2023-01-22 20:09:00
2023-01-22 20:13:00,A1,-,38.0,37,,José Ledesma Espinoza,2023-01-22 20:13:00
2023-01-22 20:28:00,A0,-,39.0,24,,José Ledesma Espinoza,2023-01-22 20:28:00
2023-01-22 22:04:00,A2,-,34.0,22,,José Ledesma Espinoza,2023-01-22 22:04:00
2023-01-22 23:28:00,A0,-,47.0,31,,José Ledesma Espinoza,2023-01-22 23:28:00
2023-01-23 00:06:00,A1,-,37.0,30,,José Ledesma Espinoza,2023-01-23 00:06:00
2023-01-23 00:07:00,A2,-,34.0,24,,José Ledesma Espinoza,2023-01-23 00:07:00
2023-01-23 00:30:00,A0,-,38.0,28,,José Ledesma Espinoza,2023-01-23 00:30:00
2023-01-23 00:36:00,A1,-,40.0,34,,José Ledesma Espinoza,2023-01-23 00:36:00
2023-01-23 02:02:00,A0,-,37.0,25,,José Ledesma Espinoza,2023-01-23 02:02:00
2023-01-23 02:36:00,A2,-,36.0,25,,José Ledesma Espinoza,2023-01-23 02:36:00
2023-01-23 02:53:00,A1,-,40.0,37,,José Ledesma Espinoza,2023-01-23 02:53:00
2023-01-23 04:21:00,A2,-,35.0,23,,José Ledesma Espinoza,2023-01-23 04:21:00
2023-01-23 04:37:00,A0,-,37.0,24,,José Ledesma Espinoza,2023-01-23 04:37:00
2023-01-23 04:53:00,A1,-,37.0,32,,José Ledesma Espinoza,2023-01-23 04:53:00
2023-01-23 06:06:00,A2,-,34.0,23,,José Ledesma Espinoza,2023-01-23 06:06:00
2023-01-23 06:07:00,A0,-,33.0,22,,José Ledesma Espinoza,2023-01-23 06:07:00
2023-01-23 06:17:00,A1,-,40.0,33,,José Ledesma Espinoza,2023-01-23 06:17:00
2023-01-23 08:44:00,A0,-,37.0,16,,Lorne Ortiz,2023-01-23 08:44:00
2023-01-23 08:54:00,BM19,-,40.0,28,,Lorne Ortiz,2023-01-23 08:54:00
2023-01-23 08:57:00,A2,-,32.0,26,,Lorne Ortiz,2023-01-23 08:57:00
2023-01-23 09:04:00,A1,-,38.0,33,,Lorne Ortiz,2023-01-23 09:04:00
2023-01-23 09:09:00,A0,-,39.0,18,,Lorne Ortiz,2023-01-23 09:09:00
2023-01-23 10:03:00,A2,-,41.0,34,,Lorne Ortiz,2023-01-23 10:03:00
2023-01-23 10:51:00,A2,-,40.0,30,,Lorne Ortiz,2023-01-23 10:51:00
2023-01-23 19:25:00,A0,-,32.0,14,,José Ledesma Espinoza,2023-01-23 19:25:00
2023-01-23 20:22:00,A2,-,32.0,20,,José Ledesma Espinoza,2023-01-23 20:22:00
2023-01-23 20:32:00,A1,-,35.0,25,,José Ledesma Espinoza,2023-01-23 20:32:00
2023-01-23 20:55:00,A0,-,31.0,12,,José Ledesma Espinoza,2023-01-23 20:55:00
2023-01-23 21:23:00,A0,-,36.0,19,,José Ledesma Espinoza,2023-01-23 21:23:00
2023-01-23 21:25:00,A2,-,31.0,19,,José Ledesma Espinoza,2023-01-23 21:25:00
2023-01-23 23:27:00,A1,-,40.0,32,,José Ledesma Espinoza,2023-01-23 23:27:00
2023-01-23 23:47:00,A0,-,36.0,23,,José Ledesma Espinoza,2023-01-23 23:47:00
2023-01-23 23:51:00,A2,-,25.0,18,,José Ledesma Espinoza,2023-01-23 23:51:00
2023-01-24 00:22:00,A1,-,42.0,37,,José Ledesma Espinoza,2023-01-24 00:22:00
2023-01-24 02:09:00,A2,-,31.0,19,,José Ledesma Espinoza,2023-01-24 02:09:00
2023-01-24 02:30:00,A1,-,29.0,17,,José Ledesma Espinoza,2023-01-24 02:30:00
2023-01-24 02:45:00,A0,-,47.0,30,,José Ledesma Espinoza,2023-01-24 02:45:00
2023-01-24 04:13:00,A1,-,38.0,24,,José Ledesma Espinoza,2023-01-24 04:13:00
